,dataset,n-k,voting,distance,n-folds,acc_mean,prec_mean,rec_mean,f1_mean
1305,wine,1,uniform,euclidean,3,0.9510674157303372,0.9503281743604766,0.958616465743614,0.9523359561218292
1306,wine,1,uniform,euclidean,4,0.9531460674157304,0.9524706357360336,0.9607100938967138,0.9544753050797384
1307,wine,1,uniform,euclidean,5,0.9526404494382024,0.952001918251134,0.9602650625978092,0.9540060578389916
1308,wine,1,uniform,euclidean,6,0.953483146067416,0.9528116265549867,0.9610592723004694,0.9548491892545571
1309,wine,1,uniform,euclidean,7,0.9536516853932584,0.9528946602565486,0.9612226134585288,0.9549792880348998
1310,wine,1,uniform,euclidean,8,0.9538202247191012,0.953192053104888,0.9614084507042254,0.9552248366395812
1311,wine,1,uniform,euclidean,9,0.953370786516854,0.9527964687736418,0.9609203834115806,0.9547950542136564
1312,wine,1,distance,manhattan,2,0.9634269662921348,0.9629571727110036,0.9687269402668364,0.9646756541109368
1313,wine,1,distance,manhattan,3,0.9699438202247193,0.9693223567632264,0.9745744807830032,0.9710749817586298
1314,wine,1,distance,manhattan,4,0.9732022471910112,0.9725135211910816,0.9774836045462983,0.9742657440195788
1315,wine,1,distance,manhattan,5,0.9738202247191008,0.9732310251483663,0.9780770735524256,0.9749439786837092
1316,wine,1,distance,manhattan,6,0.974494382022472,0.9738318373252149,0.9785954616588419,0.975556520395491
1317,wine,1,distance,manhattan,7,0.9748876404494382,0.974258010754752,0.9790140845070422,0.9759745141595348
1318,wine,1,distance,manhattan,8,0.9757865168539326,0.9751582935266904,0.9797652582159624,0.9768542495450891
1319,wine,1,distance,manhattan,9,0.9754494382022472,0.9749036791073736,0.9794835680751174,0.9765729377412088
1320,wine,1,distance,euclidean,2,0.947247191011236,0.9465210230264084,0.954800883928808,0.9483933445531284
1321,wine,1,distance,euclidean,3,0.9493258426966292,0.9487747444143324,0.9570806311503672,0.950668572476058
1322,wine,1,distance,euclidean,4,0.952359550561798,0.9517174788011776,0.9600753129890454,0.9537088669053976
1323,wine,1,distance,euclidean,5,0.9536516853932584,0.952973408966816,0.9611905685525582,0.9550119617731436
1324,wine,1,distance,euclidean,6,0.9539325842696632,0.9532722438935588,0.9614798513302032,0.9553065771321524
1325,wine,1,distance,euclidean,7,0.9534831460674158,0.9528314623807862,0.9610592723004696,0.95486242822889
1326,wine,1,distance,euclidean,8,0.953426966292135,0.952751647494662,0.9610798122065726,0.9548062569742269
1327,wine,1,distance,euclidean,9,0.953988764044944,0.953317054106538,0.9615267996870108,0.955375625711817
1328,wine,1,sqrt-order,manhattan,2,0.9629213483146069,0.9621426580576632,0.9684877722076336,0.96403973113481
1329,wine,1,sqrt-order,manhattan,3,0.9696629213483148,0.9690703542088064,0.9745483541550622,0.9708656325645756
1330,wine,1,sqrt-order,manhattan,4,0.9725280898876404,0.9717922787661198,0.976884780907668,0.9735802507227586
1331,wine,1,sqrt-order,manhattan,5,0.9739325842696629,0.9733608485238732,0.9781484741784038,0.975049648712276
1332,wine,1,sqrt-order,manhattan,6,0.9749438202247191,0.9743112570741188,0.9790385367762128,0.9760167724875132
1333,wine,1,sqrt-order,manhattan,7,0.975505617977528,0.9749087708285098,0.9795080203442879,0.9765968138497536
1334,wine,1,sqrt-order,manhattan,8,0.9758426966292134,0.97518786313484,0.9797897104851332,0.9768894746241866
1335,wine,1,sqrt-order,manhattan,9,0.9757865168539326,0.9752454839738364,0.9797427621283256,0.9768888026300911
1336,wine,1,sqrt-order,euclidean,2,0.9455056179775284,0.9451288634409808,0.9532684477865309,0.9468180646090484
1337,wine,1,sqrt-order,euclidean,3,0.9502247191011236,0.9496212168811478,0.9577547677780428,0.9515142351372504
1338,wine,1,sqrt-order,euclidean,4,0.952247191011236,0.9515466506700524,0.9599589201877936,0.9535630976038466
1339,wine,1,sqrt-order,euclidean,5,0.952359550561798,0.9516978751353222,0.9601332524336224,0.9537170861858244
1340,wine,1,sqrt-order,euclidean,6,0.954101123595506,0.9534036190988068,0.9615532081377152,0.955462690357742
1341,wine,1,sqrt-order,euclidean,7,0.9540449438202248,0.9533722183594964,0.9615287558685446,0.9554251122386551
1342,wine,1,sqrt-order,euclidean,8,0.953988764044944,0.9533195798401352,0.9614818075117372,0.9553649536504164
1343,wine,1,sqrt-order,euclidean,9,0.9542696629213486,0.9535718705858413,0.9617165492957748,0.9556465818588096
1344,wine,2,uniform,manhattan,2,0.9460674157303371,0.9500106342981012,0.9529049295774648,0.9490590340783936
1345,wine,2,uniform,manhattan,3,0.9548314606741576,0.9573416088406068,0.9608812597809075,0.9573764171457826
1346,wine,2,uniform,manhattan,4,0.958426966292135,0.9605070762678359,0.9643133802816902,0.9608288517784837
1347,wine,2,uniform,manhattan,5,0.9596629213483148,0.9614060529733324,0.9655937010954616,0.9619666471035291
1348,wine,2,uniform,manhattan,6,0.9607865168539328,0.9624379335290982,0.9665776604068858,0.9630589342385888
1349,wine,2,uniform,manhattan,7,0.9626966292134832,0.9641021676804992,0.9682638888888888,0.9648571237179
1350,wine,2,uniform,manhattan,8,0.9621348314606744,0.9636003059598344,0.9679743740219092,0.9643775732954598
1351,wine,2,uniform,manhattan,9,0.9619101123595508,0.9633337333824274,0.9676516040688576,0.9641062208181096
1352,wine,2,uniform,euclidean,2,0.9324719101123596,0.9360211152508574,0.9399687010954616,0.9351180955386276
1353,wine,2,uniform,euclidean,3,0.9385955056179776,0.9408349324617248,0.9461658841940532,0.9408983412382728
1354,wine,2,uniform,euclidean,4,0.9407865168539326,0.9424063195960186,0.9486042644757432,0.9429371770115218
1355,wine,2,uniform,euclidean,5,0.9408988764044944,0.9426913175749454,0.9492605633802816,0.9431697242378584
1356,wine,2,uniform,euclidean,6,0.9412921348314608,0.9428742876868628,0.9495217136150234,0.9434734015817484
1357,wine,2,uniform,euclidean,7,0.9414044943820228,0.9428236155175644,0.9498630672926448,0.9435364573469626
1358,wine,2,uniform,euclidean,8,0.9413483146067416,0.9428589698423968,0.9499061032863848,0.9435278663387028
1359,wine,2,uniform,euclidean,9,0.9424157303370788,0.9438765532913516,0.9511580594679184,0.9446009150165784
1360,wine,2,distance,manhattan,2,0.9638764044943822,0.9631443865661848,0.9692122556430864,0.9650367715468398
1361,wine,2,distance,manhattan,3,0.9713483146067416,0.970518965942923,0.9759888497652582,0.9723965361599228
1362,wine,2,distance,manhattan,4,0.9738764044943822,0.9731065681734268,0.9780565336463224,0.9748796248654704
1363,wine,2,distance,manhattan,5,0.9736516853932584,0.973019551667135,0.9779137323943664,0.9747489378698452
1364,wine,2,distance,manhattan,6,0.9745505617977528,0.9740399174899992,0.9786424100156492,0.9756896363485706
1365,wine,2,distance,manhattan,7,0.9757865168539324,0.9751894855053932,0.9797427621283256,0.9768631008936836
1366,wine,2,distance,manhattan,8,0.9762921348314606,0.975621501846206,0.98018779342723,0.977328743127798
1367,wine,2,distance,manhattan,9,0.9753370786516854,0.9747373191971266,0.9793671752738654,0.9764258127005656
1368,wine,2,distance,euclidean,2,0.9485393258426968,0.9478176442525869,0.9556366376223442,0.9496971258255956
1369,wine,2,distance,euclidean,3,0.9530337078651686,0.9520487004630476,0.9603946347576988,0.9541930084573224
1370,wine,2,distance,euclidean,4,0.9519101123595508,0.9512835674480684,0.9596097417840376,0.9532726180317184
1371,wine,2,distance,euclidean,5,0.9530898876404496,0.9523633804941104,0.9607081377151802,0.9544281858110436
1372,wine,2,distance,euclidean,6,0.9534831460674158,0.9527859561745788,0.9609692879499218,0.9548356616006106
1373,wine,2,distance,euclidean,7,0.9541573033707867,0.9534809713978832,0.9616451486697964,0.9555399690356584
1374,wine,2,distance,euclidean,8,0.9543820224719104,0.9536737441485224,0.9618104460093896,0.9557521735356068
1375,wine,2,distance,euclidean,9,0.953988764044944,0.9532664506778504,0.961504303599374,0.9553436524726716
1376,wine,2,sqrt-order,manhattan,2,0.9636516853932584,0.9629199965226848,0.9691430930214054,0.9648011777825092
1377,wine,2,sqrt-order,manhattan,3,0.9691573033707864,0.9684261858730056,0.9740487818625502,0.9702873261126088
1378,wine,2,sqrt-order,manhattan,4,0.9732022471910112,0.9725403038070513,0.9774611084586616,0.974293542752938
1379,wine,2,sqrt-order,manhattan,5,0.973876404494382,0.9733680955299744,0.9781240219092332,0.9750322624537542
1380,wine,2,sqrt-order,manhattan,6,0.9740449438202248,0.9733820992956592,0.9782423708920188,0.9751312984658208
1381,wine,2,sqrt-order,manhattan,7,0.9748876404494382,0.9741991589461084,0.9789915884194051,0.9759445656581208
1382,wine,2,sqrt-order,manhattan,8,0.9751685393258428,0.9745921388248536,0.9792488262910796,0.9762742949712712
1383,wine,2,sqrt-order,manhattan,9,0.975505617977528,0.9749439696784534,0.9795305164319248,0.9766167123113944
1384,wine,2,sqrt-order,euclidean,2,0.9493258426966292,0.9484587491099938,0.9567629340070556,0.9504385097400097
1385,wine,2,sqrt-order,euclidean,3,0.9492134831460676,0.9486415174374838,0.9568838028169016,0.9504921194044748
1386,wine,2,sqrt-order,euclidean,4,0.9512921348314608,0.9507186399775446,0.9591383020344288,0.9526516172901136
1387,wine,2,sqrt-order,euclidean,5,0.9529213483146068,0.9523721344236356,0.9605447965571204,0.9543354839162448
1388,wine,2,sqrt-order,euclidean,6,0.9528651685393259,0.9521791234853336,0.9605653364632238,0.9542193642520088
1389,wine,2,sqrt-order,euclidean,7,0.953988764044944,0.9533116278120888,0.9614818075117372,0.9553589654739656
1390,wine,2,sqrt-order,euclidean,8,0.9538202247191012,0.9531269847532332,0.9613859546165886,0.955191569928878
1391,wine,2,sqrt-order,euclidean,9,0.9532584269662924,0.9527182597827106,0.9609164710485132,0.9547024335814622
1392,wine,3,uniform,manhattan,2,0.961741573033708,0.9609837196125468,0.9674562180048276,0.962882250536779
1393,wine,3,uniform,manhattan,3,0.9647752808988764,0.9637051025294234,0.9700459702660408,0.965744215954766
1394,wine,3,uniform,manhattan,4,0.9673033707865171,0.966379026746359,0.9724061032863852,0.9683717968233369
1395,wine,3,uniform,manhattan,5,0.9678089887640452,0.9670965235657412,0.9730086071987482,0.9689987015461674
1396,wine,3,uniform,manhattan,6,0.9694382022471909,0.9688010157190706,0.9743476134585288,0.9706367265922624
1397,wine,3,uniform,manhattan,7,0.9692134831460676,0.9686590483529052,0.9742048122065728,0.9704826301632064
1398,wine,3,uniform,manhattan,8,0.9702247191011236,0.969659048667694,0.9750948748043818,0.9714738765709344
1399,wine,3,uniform,manhattan,9,0.9698876404494382,0.9694743873671734,0.9748131846635368,0.971219412385556
1400,wine,3,uniform,euclidean,2,0.9537640449438204,0.9526729532027612,0.9602277956818122,0.9547781656309868
1401,wine,3,uniform,euclidean,3,0.957752808988764,0.9561866495066302,0.9638883749767908,0.9585154765011858
1402,wine,3,uniform,euclidean,4,0.9571910112359552,0.9555860913054266,0.9635279733959312,0.9579797384990796
1403,wine,3,uniform,euclidean,5,0.9570224719101126,0.9553661546650972,0.9634546165884196,0.9577898558567006
1404,wine,3,uniform,euclidean,6,0.9571910112359552,0.9555109743910468,0.9637979264475744,0.9579825125990044
1405,wine,3,uniform,euclidean,7,0.9563483146067416,0.9547173518711548,0.9631836854460096,0.9571772878910793
1406,wine,3,uniform,euclidean,8,0.9569662921348316,0.9551809327518204,0.9638575899843508,0.9577280228891398
1407,wine,3,uniform,euclidean,9,0.9565730337078654,0.95480815547248,0.9633939749608764,0.9573578632290201
1408,wine,3,distance,manhattan,2,0.9601685393258428,0.9591964201144098,0.9659493945783929,0.961223132203969
1409,wine,3,distance,manhattan,3,0.9624157303370788,0.961203010549418,0.9681866197183101,0.9633768556693316
1410,wine,3,distance,manhattan,4,0.9666292134831462,0.9658899819195904,0.9717302425665104,0.967770351139432
1411,wine,3,distance,manhattan,5,0.967359550561798,0.9666775358168268,0.9724530516431924,0.9685417721886596
1412,wine,3,distance,manhattan,6,0.9684269662921348,0.9677104955197829,0.9735475352112676,0.9696223912334369
1413,wine,3,distance,manhattan,7,0.9689887640449438,0.9684487457934982,0.9740170187793428,0.9702670639917604
1414,wine,3,distance,manhattan,8,0.9693820224719102,0.9689069199379136,0.9743456572769952,0.9706883630690096
1415,wine,3,distance,manhattan,9,0.9699438202247193,0.9695129587828266,0.9748151408450704,0.9712634540578792
1416,wine,3,distance,euclidean,2,0.9540449438202248,0.9527855211889978,0.9605968674570968,0.9549283853080868
1417,wine,3,distance,euclidean,3,0.9575280898876406,0.9560851180050992,0.9639575873319012,0.9583744096174692
1418,wine,3,distance,euclidean,4,0.955674157303371,0.9541756294151396,0.9621928794992176,0.9564909031063391
1419,wine,3,distance,euclidean,5,0.9558426966292136,0.9542697122510008,0.9624012128325508,0.956653683568486
1420,wine,3,distance,euclidean,6,0.957247191011236,0.9555898376982784,0.9637548904538342,0.9580350329657676
1421,wine,3,distance,euclidean,7,0.9566853932584272,0.955040618311308,0.9633978873239436,0.9574892108242326
1422,wine,3,distance,euclidean,8,0.9575280898876406,0.9557634583651642,0.9642820813771519,0.9583039255280312
1423,wine,3,distance,euclidean,9,0.9564606741573036,0.9546972035638848,0.9633225743348984,0.9572369516053896
1424,wine,3,sqrt-order,manhattan,2,0.962247191011236,0.9613363676227302,0.9677021829659692,0.9632900456329264
1425,wine,3,sqrt-order,manhattan,3,0.962752808988764,0.9617079906777452,0.9684458137715178,0.9637709074336344
1426,wine,3,sqrt-order,manhattan,4,0.9652808988764048,0.9644038917618736,0.9707609546165884,0.9664062961028246
1427,wine,3,sqrt-order,manhattan,5,0.967865168539326,0.967094217797382,0.9729430751173708,0.9690224771273468
1428,wine,3,sqrt-order,manhattan,6,0.968370786516854,0.9677448419537956,0.9733881064162754,0.9695867369330728
1429,wine,3,sqrt-order,manhattan,7,0.968932584269663,0.9684468809060702,0.9739025821596246,0.9702227871151644
1430,wine,3,sqrt-order,manhattan,8,0.9696067415730336,0.9690217008627025,0.9745559467918622,0.9708551497784697
1431,wine,3,sqrt-order,manhattan,9,0.9696629213483148,0.9692530313999174,0.9746253912363064,0.9709962957475098
1432,wine,3,sqrt-order,euclidean,2,0.9535393258426968,0.9521887009531624,0.959953416355004,0.9544455523007934
1433,wine,3,sqrt-order,euclidean,3,0.9562359550561801,0.9547631745087214,0.9627427985995068,0.9570695198065129
1434,wine,3,sqrt-order,euclidean,4,0.95685393258427,0.955256730209631,0.9632237871674492,0.9576319818449006
1435,wine,3,sqrt-order,euclidean,5,0.9579213483146068,0.9562317801567556,0.9641832942097026,0.9586575178008492
1436,wine,3,sqrt-order,euclidean,6,0.957359550561798,0.9557052162001344,0.9640287558685446,0.9581683882076872
1437,wine,3,sqrt-order,euclidean,7,0.9558988764044944,0.9542285059474231,0.9625606416275432,0.9566882944107264
1438,wine,3,sqrt-order,euclidean,8,0.955674157303371,0.9540254193406044,0.9624628325508608,0.9564838549521876
1439,wine,3,sqrt-order,euclidean,9,0.95685393258427,0.9551631836145626,0.9636962050078248,0.9576789948239278
1440,wine,4,uniform,manhattan,2,0.9575280898876406,0.9592779606641529,0.9634047339593114,0.9597253608419056
1441,wine,4,uniform,manhattan,3,0.9625842696629214,0.9635553466995868,0.9674051251956182,0.964344120011141
1442,wine,4,uniform,manhattan,4,0.9641011235955056,0.9651378530213229,0.9688751956181534,0.9659077762392068
1443,wine,4,uniform,manhattan,5,0.9651123595505616,0.9656060515728052,0.9699227308294208,0.966714096690264
1444,wine,4,uniform,manhattan,6,0.9648876404494382,0.96546100727176,0.9699149061032862,0.9665753642189706
1445,wine,4,uniform,manhattan,7,0.9666292134831462,0.967074199224764,0.9713478090766824,0.9682346231321244
1446,wine,4,uniform,manhattan,8,0.9675280898876406,0.967968784584607,0.9722564553990608,0.9691396761730136
1447,wine,4,uniform,manhattan,9,0.9675280898876406,0.9678764576127492,0.9723014475743348,0.9691253098009164
1448,wine,4,uniform,euclidean,2,0.9495505617977528,0.9514275726165016,0.955979997214928,0.9517453881954916
1449,wine,4,uniform,euclidean,3,0.9496067415730336,0.9509654969014528,0.9563030489907428,0.9516618713368641
1450,wine,4,uniform,euclidean,4,0.951741573033708,0.9525697828126012,0.9579841549295774,0.9535809590624884
1451,wine,4,uniform,euclidean,5,0.9520224719101126,0.952918839043052,0.9581739045383412,0.9538812638537152
1452,wine,4,uniform,euclidean,6,0.951741573033708,0.9527093436597724,0.9578716744913928,0.9536252465209007
1453,wine,4,uniform,euclidean,7,0.9530337078651686,0.9537108916938776,0.9590189749608764,0.9548191146665532
1454,wine,4,uniform,euclidean,8,0.9512921348314608,0.952052616491787,0.9574061032863852,0.9531050656111016
1455,wine,4,uniform,euclidean,9,0.9520224719101126,0.9526686689520422,0.9578814553990608,0.9537554544109196
1456,wine,4,distance,manhattan,2,0.9638764044943822,0.9628745375800282,0.9694624645234876,0.9649424915421049
1457,wine,4,distance,manhattan,3,0.9666292134831462,0.9657776847786071,0.971855670273998,0.967739011681185
1458,wine,4,distance,manhattan,4,0.9679775280898878,0.967108318669162,0.972991979655712,0.9690577077021286
1459,wine,4,distance,manhattan,5,0.9690449438202248,0.9683798716980759,0.974108959311424,0.9702666327716624
1460,wine,4,distance,manhattan,6,0.9689887640449438,0.9684117587739912,0.9739945226917059,0.9702539649414932
1461,wine,4,distance,manhattan,7,0.970505617977528,0.9701178283763392,0.9752846244131456,0.9718240985123968
1462,wine,4,distance,manhattan,8,0.9691573033707864,0.968654126740222,0.9741803599374024,0.97046000279194
1463,wine,4,distance,manhattan,9,0.971123595505618,0.9707108611130448,0.9758235524256652,0.9724209357656816
1464,wine,4,distance,euclidean,2,0.9550000000000002,0.953713561810658,0.9614883723243416,0.9559005101099118
1465,wine,4,distance,euclidean,3,0.9566853932584269,0.9553434120626676,0.9632629107981221,0.9576024652795234
1466,wine,4,distance,euclidean,4,0.9578651685393259,0.9565421146597152,0.96424882629108,0.9588166799548968
1467,wine,4,distance,euclidean,5,0.9600561797752809,0.9586358944988792,0.9662372848200314,0.9609587237279512
1468,wine,4,distance,euclidean,6,0.9594943820224722,0.958103432508728,0.9659027777777776,0.9604574093866726
1469,wine,4,distance,euclidean,7,0.960168539325843,0.9588227441972728,0.9664886541471048,0.9611561660357942
1470,wine,4,distance,euclidean,8,0.9606179775280901,0.9592645400334522,0.9669317292644756,0.9616074052846874
1471,wine,4,distance,euclidean,9,0.9611235955056182,0.9597844909929428,0.9672867762128328,0.9621046864226884
1472,wine,4,sqrt-order,manhattan,2,0.9643820224719102,0.9637259157833964,0.969759572027267,0.9655870122591012
1473,wine,4,sqrt-order,manhattan,3,0.9679213483146069,0.9669990487209352,0.9729129863929338,0.9689741274812248
1474,wine,4,sqrt-order,manhattan,4,0.9685955056179776,0.9679065682111816,0.973440923317684,0.9697289751494615
1475,wine,4,sqrt-order,manhattan,5,0.9681460674157304,0.967396043221984,0.9732228090766822,0.9693177394225292
1476,wine,4,sqrt-order,manhattan,6,0.9696629213483148,0.9691097917208624,0.974557902973396,0.9709217500860082
1477,wine,4,sqrt-order,manhattan,7,0.968876404494382,0.9683171118998096,0.9739006259780908,0.970140188543649
1478,wine,4,sqrt-order,manhattan,8,0.9699438202247193,0.9695165049442716,0.9748826291079812,0.9712748706281616
1479,wine,4,sqrt-order,manhattan,9,0.97,0.9695714047991436,0.9748395931142408,0.9713091529670586
1480,wine,4,sqrt-order,euclidean,2,0.9533146067415732,0.9521679153817336,0.9602373942335748,0.9542968786870412
1481,wine,4,sqrt-order,euclidean,3,0.9576966292134832,0.9565084893646748,0.9641659206652344,0.9587118286116508
1482,wine,4,sqrt-order,euclidean,4,0.9573033707865172,0.9561232791845902,0.964004303599374,0.9583689208156412
1483,wine,4,sqrt-order,euclidean,5,0.9579775280898878,0.9569517421240364,0.9647701486697968,0.9591446313668212
1484,wine,4,sqrt-order,euclidean,6,0.9574719101123595,0.956458984919338,0.9644151017214396,0.9586559918688352
1485,wine,4,sqrt-order,euclidean,7,0.957752808988764,0.956752629011798,0.9646498435054772,0.9589459963701288
1486,wine,4,sqrt-order,euclidean,8,0.9576404494382024,0.9567508161416248,0.9645109546165884,0.9588906995101047
1487,wine,4,sqrt-order,euclidean,9,0.9586516853932588,0.957598840080434,0.9654010172143974,0.959824907342878
1488,wine,5,uniform,manhattan,2,0.9691573033707864,0.9684800523013182,0.9739498952282432,0.970313674132426
1489,wine,5,uniform,manhattan,3,0.9676404494382024,0.9664176067367644,0.9724982759078008,0.9685105194713448
1490,wine,5,uniform,manhattan,4,0.9664044943820228,0.9649084790458304,0.971352931619851,0.967162107873748
1491,wine,5,uniform,manhattan,5,0.96685393258427,0.9651772763900912,0.9718280516431924,0.9675395724045662
1492,wine,5,uniform,manhattan,6,0.9664044943820228,0.9646885020679344,0.9715199530516432,0.9670854307802634
1493,wine,5,uniform,manhattan,7,0.9652808988764048,0.9635465575716354,0.9704910015649452,0.9659499227309029
1494,wine,5,uniform,manhattan,8,0.9660674157303372,0.9642473216679046,0.971260758998435,0.9667077542062854
1495,wine,5,uniform,manhattan,9,0.9662359550561801,0.9643514429270479,0.9714016040688576,0.9668490098460506
1496,wine,5,uniform,euclidean,2,0.9585955056179776,0.9574907011584606,0.9645584500411132,0.9596351973586176
1497,wine,5,uniform,euclidean,3,0.9601685393258428,0.9587799115919518,0.9659425976764544,0.9610230959608572
1498,wine,5,uniform,euclidean,4,0.961741573033708,0.960161527033522,0.9672217083101244,0.9624805186753372
1499,wine,5,uniform,euclidean,5,0.9636516853932584,0.9620090675116852,0.9691519953051644,0.9643768017474088
1500,wine,5,uniform,euclidean,6,0.9643258426966292,0.9626856039367232,0.9694904147104854,0.9650173774473464
1501,wine,5,uniform,euclidean,7,0.96561797752809,0.9639048128082396,0.9709751564945224,0.9663206378795288
1502,wine,5,uniform,euclidean,8,0.9652808988764044,0.9636948366691346,0.9705584898278562,0.9660363780059888
1503,wine,5,uniform,euclidean,9,0.9670224719101124,0.9654288008333508,0.9720813771517997,0.967754386463231
1504,wine,5,distance,manhattan,2,0.9691573033707864,0.9683137615809982,0.9737283328028434,0.9701552967422764
1505,wine,5,distance,manhattan,3,0.9669662921348317,0.9655674392433266,0.9719253468077768,0.9677570630323228
1506,wine,5,distance,manhattan,4,0.9671910112359552,0.9656918363233108,0.9721997261345854,0.9679465128783123
1507,wine,5,distance,manhattan,5,0.9671348314606744,0.9654588847852368,0.972152777777778,0.9678217121874468
1508,wine,5,distance,manhattan,6,0.9654494382022472,0.9637053566188536,0.9705193661971832,0.9660920144916586
1509,wine,5,distance,manhattan,7,0.9657303370786516,0.9639220749636164,0.9708440923317684,0.9663647055398208
1510,wine,5,distance,manhattan,8,0.9666853932584272,0.9648297234447614,0.9718221830985916,0.9673100983769688
1511,wine,5,distance,manhattan,9,0.9660112359550564,0.9641581841081251,0.9711913145539908,0.9666384980319946
1512,wine,5,distance,euclidean,2,0.9558988764044948,0.9548044015000376,0.962334868438503,0.9570127218432958
1513,wine,5,distance,euclidean,3,0.9608988764044945,0.95932801777197,0.9667294965650778,0.9616611482886448
1514,wine,5,distance,euclidean,4,0.9624157303370788,0.9607959072551052,0.9678716744913928,0.963123718551824
1515,wine,5,distance,euclidean,5,0.9632022471910112,0.9615266995977227,0.9687764084507042,0.9639251801451152
1516,wine,5,distance,euclidean,6,0.9640449438202248,0.9622402066233712,0.969413145539906,0.9646850167239428
1517,wine,5,distance,euclidean,7,0.9661235955056182,0.9644280071353042,0.971240219092332,0.9667932501808356
1518,wine,5,distance,euclidean,8,0.9660112359550564,0.9643808062233336,0.9711463223787168,0.9667330988883964
1519,wine,5,distance,euclidean,9,0.9665730337078654,0.964848371222784,0.9716832942097026,0.9672482247378024
1520,wine,5,sqrt-order,manhattan,2,0.96685393258427,0.9658460730578424,0.9718927879897084,0.9678447976539604
1521,wine,5,sqrt-order,manhattan,3,0.9688202247191012,0.9676628114258992,0.9735162363067292,0.9697070968256548
1522,wine,5,sqrt-order,manhattan,4,0.9692696629213484,0.9680273341737644,0.9738372821675816,0.9700850804896199
1523,wine,5,sqrt-order,manhattan,5,0.9683146067415732,0.9669983677648069,0.972981220657277,0.9691227193079459
1524,wine,5,sqrt-order,manhattan,6,0.97061797752809,0.9693289788693016,0.9750185837245698,0.9714169106751046
1525,wine,5,sqrt-order,manhattan,7,0.97061797752809,0.9692631013143104,0.9752210485133022,0.9714125313547359
1526,wine,5,sqrt-order,manhattan,8,0.9701685393258428,0.9687827141129304,0.974755477308294,0.9709559910690649
1527,wine,5,sqrt-order,manhattan,9,0.971629213483146,0.9704057876069448,0.9760211267605632,0.9724617062053612
1528,wine,5,sqrt-order,euclidean,2,0.9553932584269664,0.9541266068772796,0.9620358213309992,0.9563617596632992
1529,wine,5,sqrt-order,euclidean,3,0.9586516853932586,0.9571128351239636,0.9647233826688948,0.9594827898938996
1530,wine,5,sqrt-order,euclidean,4,0.9598876404494384,0.9582993260717276,0.9660194026683644,0.9606938459698502
1531,wine,5,sqrt-order,euclidean,5,0.9578089887640452,0.9562521863237854,0.9642918622848199,0.9586449751762252
1532,wine,5,sqrt-order,euclidean,6,0.9585393258426969,0.9570673481998596,0.9649471830985916,0.9594468301157554
1533,wine,5,sqrt-order,euclidean,7,0.9594382022471909,0.9578892959080096,0.9658108372456964,0.9602993300320886
1534,wine,5,sqrt-order,euclidean,8,0.9602808988764048,0.958662761699341,0.9665600547730828,0.9611198335113804
1535,wine,5,sqrt-order,euclidean,9,0.9591573033707868,0.957683653356969,0.9655760954616588,0.960082081110392
1536,wine,6,uniform,manhattan,2,0.9651685393258428,0.9663983270063335,0.9704550442959076,0.9671732819534896
1537,wine,6,uniform,manhattan,3,0.9660674157303372,0.966700938277397,0.9708912727779104,0.9677413618305256
1538,wine,6,uniform,manhattan,4,0.9658988764044946,0.9664249033248388,0.9705350156494524,0.9674888749654816
1539,wine,6,uniform,manhattan,5,0.9658426966292136,0.965947025666582,0.9702631064162756,0.9672003553551564
1540,wine,6,uniform,manhattan,6,0.9660674157303372,0.9662058882119,0.9704733959311426,0.9674515628634814
1541,wine,6,uniform,manhattan,7,0.9630898876404496,0.9630477379060456,0.967692683881064,0.9644219673014572
1542,wine,6,uniform,manhattan,8,0.9635393258426967,0.9634832632380934,0.9680232785602504,0.964843335696814
1543,wine,6,uniform,manhattan,9,0.9633146067415732,0.9632294720795312,0.9677005086071988,0.9645877195281608
1544,wine,6,uniform,euclidean,2,0.9483146067415732,0.9495541830417116,0.9549927720750114,0.9503471427030159
1545,wine,6,uniform,euclidean,3,0.9547191011235956,0.9554936312745927,0.9608003103365956,0.9565217314267056
1546,wine,6,uniform,euclidean,4,0.9555617977528088,0.9559865677910212,0.9613375142569164,0.9572118131184713
1547,wine,6,uniform,euclidean,5,0.9582022471910112,0.9583922515257988,0.9633157276995308,0.9596420803374436
1548,wine,6,uniform,euclidean,6,0.9587078651685396,0.958903041515265,0.9641431924882632,0.9602303050091132
1549,wine,6,uniform,euclidean,7,0.9574719101123595,0.9576708738674312,0.9628853677621282,0.958967886953385
1550,wine,6,uniform,euclidean,8,0.9592696629213484,0.9595835629829316,0.9642077464788732,0.9607552115000504
1551,wine,6,uniform,euclidean,9,0.9594382022471912,0.959171114549019,0.9644610719874804,0.9607062133118188
1552,wine,6,distance,manhattan,2,0.9684831460674158,0.9674793026783208,0.9733183801490676,0.9694445528743609
1553,wine,6,distance,manhattan,3,0.9698314606741572,0.9688841879442742,0.9747212441314552,0.9708696511170826
1554,wine,6,distance,manhattan,4,0.9697191011235956,0.9686546937964944,0.9746273474178402,0.9707120527127946
1555,wine,6,distance,manhattan,5,0.9697752808988764,0.9687012746521738,0.9746517996870108,0.9707715403300556
1556,wine,6,distance,manhattan,6,0.971011235955056,0.9698736603247508,0.9757296557120501,0.9719632339470251
1557,wine,6,distance,manhattan,7,0.9701685393258428,0.9690805610786306,0.9750479264475744,0.9711703297550132
